SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,UnitPrice,OrderQuantity,TotalProductCost,TaxAmt,Freight
SO67206,2020-09-28,361,18127,10,2294.99,1,1251.98,183.60,57.37
SO67206,2020-09-28,528,18127,10,4.99,1,1.87,0.40,0.12
SO67206,2020-09-28,537,18127,10,35.00,1,13.09,2.80,0.88
SO67206,2020-09-28,465,18127,10,24.49,1,9.16,1.96,0.61
SO67206,2020-09-28,485,18127,10,21.98,1,8.22,1.76,0.55
SO67207,2020-09-28,483,12191,4,120.00,1,44.88,9.60,3.00
SO67208,2020-09-28,484,11619,6,7.95,1,2.97,0.64,0.20
SO67209,2020-09-28,539,16184,9,24.99,1,9.35,2.00,0.62
SO67209,2020-09-28,529,16184,9,3.99,1,1.49,0.32,0.10
SO67209,2020-09-28,480,16184,9,2.29,1,0.86,0.18,0.06
SO67209,2020-09-28,484,16184,9,7.95,1,2.97,0.64,0.20
SO67210,2020-09-28,536,17252,9,29.99,1,11.22,2.40,0.75
SO67211,2020-09-28,529,12352,9,3.99,1,1.49,0.32,0.10
SO67211,2020-09-28,465,12352,9,24.49,1,9.16,1.96,0.61
SO67211,2020-09-28,217,12352,9,34.99,1,13.09,2.80,0.87
SO67212,2020-09-28,214,15731,9,34.99,1,13.09,2.80,0.87
SO67213,2020-09-28,480,15465,9,2.29,1,0.86,0.18,0.06
SO67213,2020-09-28,484,15465,9,7.95,1,2.97,0.64,0.20
SO67214,2020-09-28,374,14200,7,2443.35,1,1554.95,195.47,61.08
SO67214,2020-09-28,479,14200,7,8.99,1,3.36,0.72,0.22
SO67215,2020-09-28,588,14539,7,769.49,1,419.78,61.56,19.24
SO67215,2020-09-28,231,14539,7,49.99,1,38.49,4.00,1.25
SO67215,2020-09-28,482,14539,7,8.99,1,3.36,0.72,0.22
SO67216,2020-09-28,217,28582,1,34.99,1,13.09,2.80,0.87
SO67217,2020-09-28,488,11694,4,53.99,1,41.57,4.32,1.35
SO67218,2020-09-28,530,28123,4,4.99,1,1.87,0.40,0.12
SO67219,2020-09-28,540,11200,6,32.60,1,12.19,2.61,0.82
SO67220,2020-09-28,535,26334,4,24.99,1,9.35,2.00,0.62
SO67220,2020-09-28,480,26334,4,2.29,1,0.86,0.18,0.06
SO67221,2020-09-28,528,22762,1,4.99,1,1.87,0.40,0.12
SO67221,2020-09-28,536,22762,1,29.99,1,11.22,2.40,0.75
SO67221,2020-09-28,217,22762,1,34.99,1,13.09,2.80,0.87
SO67221,2020-09-28,467,22762,1,24.49,1,9.16,1.96,0.61
SO67222,2020-09-28,536,11176,6,29.99,1,11.22,2.40,0.75
SO67222,2020-09-28,480,11176,6,2.29,1,0.86,0.18,0.06
SO67223,2020-09-28,536,23337,4,29.99,1,11.22,2.40,0.75
SO67224,2020-09-28,478,13175,6,9.99,1,3.74,0.80,0.25
SO67224,2020-09-28,477,13175,6,4.99,1,1.87,0.40,0.12
SO67224,2020-09-28,231,13175,6,49.99,1,38.49,4.00,1.25
SO67225,2020-09-28,478,13198,6,9.99,1,3.74,0.80,0.25
SO67225,2020-09-28,477,13198,6,4.99,1,1.87,0.40,0.12
SO67226,2020-09-28,474,19866,4,69.99,1,26.18,5.60,1.75
SO67227,2020-09-28,476,19151,1,69.99,1,26.18,5.60,1.75
SO67228,2020-09-28,477,17438,1,4.99,1,1.87,0.40,0.12
SO67228,2020-09-28,487,17438,1,54.99,1,20.57,4.40,1.37
SO67229,2020-09-28,528,20273,6,4.99,1,1.87,0.40,0.12
SO67229,2020-09-28,222,20273,6,34.99,1,13.09,2.80,0.87
SO67230,2020-09-28,485,21318,6,21.98,1,8.22,1.76,0.55
SO67230,2020-09-28,477,21318,6,4.99,1,1.87,0.40,0.12
SO67230,2020-09-28,478,21318,6,9.99,1,3.74,0.80,0.25
SO67231,2020-09-28,529,13815,10,3.99,1,1.49,0.32,0.10
SO67231,2020-09-28,540,13815,10,32.60,1,12.19,2.61,0.82
SO67231,2020-09-28,214,13815,10,34.99,1,13.09,2.80,0.87
SO67231,2020-09-28,225,13815,10,8.99,1,6.92,0.72,0.22
SO67232,2020-09-28,541,25696,7,28.99,1,10.84,2.32,0.72
SO67232,2020-09-28,530,25696,7,4.99,1,1.87,0.40,0.12
SO67232,2020-09-28,225,25696,7,8.99,1,6.92,0.72,0.22
SO67233,2020-09-28,541,14938,10,28.99,1,10.84,2.32,0.72
SO67234,2020-09-28,537,11141,4,35.00,1,13.09,2.80,0.88
SO67234,2020-09-28,528,11141,4,4.99,1,1.87,0.40,0.12
SO67234,2020-09-28,214,11141,4,34.99,1,13.09,2.80,0.87
SO67235,2020-09-28,374,16776,1,2443.35,1,1554.95,195.47,61.08
SO67236,2020-09-28,588,14747,4,769.49,1,419.78,61.56,19.24
SO67236,2020-09-28,214,14747,4,34.99,1,13.09,2.80,0.87
SO67237,2020-09-28,598,16093,4,539.99,1,294.58,43.20,13.50
SO67237,2020-09-28,478,16093,4,9.99,1,3.74,0.80,0.25
SO67237,2020-09-28,477,16093,4,4.99,1,1.87,0.40,0.12
SO67238,2020-09-28,590,14755,4,769.49,1,419.78,61.56,19.24
SO67238,2020-09-28,474,14755,4,69.99,1,26.18,5.60,1.75
SO67238,2020-09-28,489,14755,4,53.99,1,41.57,4.32,1.35
SO67239,2020-09-28,357,15915,4,2319.99,1,1265.62,185.60,58.00
SO67240,2020-09-28,355,15568,4,2319.99,1,1265.62,185.60,58.00
SO67240,2020-09-28,478,15568,4,9.99,1,3.74,0.80,0.25
SO67241,2020-09-28,359,11945,4,2294.99,1,1251.98,183.60,57.37
SO67241,2020-09-28,537,11945,4,35.00,1,13.09,2.80,0.88
SO67241,2020-09-28,480,11945,4,2.29,1,0.86,0.18,0.06
SO67242,2020-09-28,355,15540,4,2319.99,1,1265.62,185.60,58.00
SO67242,2020-09-28,485,15540,4,21.98,1,8.22,1.76,0.55
SO67243,2020-09-28,355,15937,1,2319.99,1,1265.62,185.60,58.00
SO67243,2020-09-28,537,15937,1,35.00,1,13.09,2.80,0.88
SO67243,2020-09-28,528,15937,1,4.99,1,1.87,0.40,0.12
SO67243,2020-09-28,480,15937,1,2.29,1,0.86,0.18,0.06
SO67244,2020-09-28,363,15972,4,2294.99,1,1251.98,183.60,57.37
SO67244,2020-09-28,537,15972,4,35.00,1,13.09,2.80,0.88
SO67244,2020-09-28,528,15972,4,4.99,1,1.87,0.40,0.12
SO67244,2020-09-28,485,15972,4,21.98,1,8.22,1.76,0.55
SO67244,2020-09-28,482,15972,4,8.99,1,3.36,0.72,0.22
SO67245,2020-09-28,390,25828,9,1120.49,1,713.08,89.64,28.01
SO67245,2020-09-28,491,25828,9,53.99,1,41.57,4.32,1.35
SO67246,2020-09-28,382,17916,9,1120.49,1,713.08,89.64,28.01
SO67246,2020-09-28,214,17916,9,34.99,1,13.09,2.80,0.87
SO67246,2020-09-28,488,17916,9,53.99,1,41.57,4.32,1.35
SO67247,2020-09-28,606,27597,9,539.99,1,343.65,43.20,13.50
SO67247,2020-09-28,477,27597,9,4.99,1,1.87,0.40,0.12
SO67247,2020-09-28,479,27597,9,8.99,1,3.36,0.72,0.22
SO67247,2020-09-28,480,27597,9,2.29,1,0.86,0.18,0.06
SO67247,2020-09-28,484,27597,9,7.95,1,2.97,0.64,0.20
SO67248,2020-09-28,357,14668,9,2319.99,1,1265.62,185.60,58.00
SO67248,2020-09-28,528,14668,9,4.99,1,1.87,0.40,0.12
SO67248,2020-09-28,537,14668,9,35.00,1,13.09,2.80,0.88
SO67248,2020-09-28,222,14668,9,34.99,1,13.09,2.80,0.87
SO67249,2020-09-28,361,14300,9,2294.99,1,1251.98,183.60,57.37
SO67249,2020-09-28,537,14300,9,35.00,1,13.09,2.80,0.88
SO67249,2020-09-28,528,14300,9,4.99,1,1.87,0.40,0.12
SO67249,2020-09-28,477,14300,9,4.99,1,1.87,0.40,0.12
SO67249,2020-09-28,478,14300,9,9.99,1,3.74,0.80,0.25
SO67250,2020-09-28,563,26649,4,2384.07,1,1481.94,190.73,59.60
SO67251,2020-09-28,561,26705,4,2384.07,1,1481.94,190.73,59.60
SO67252,2020-09-28,576,24792,4,2384.07,1,1481.94,190.73,59.60
SO67252,2020-09-28,217,24792,4,34.99,1,13.09,2.80,0.87
SO67253,2020-09-28,564,23666,1,2384.07,1,1481.94,190.73,59.60
SO67253,2020-09-28,541,23666,1,28.99,1,10.84,2.32,0.72
SO67253,2020-09-28,530,23666,1,4.99,1,1.87,0.40,0.12
SO67253,2020-09-28,222,23666,1,34.99,1,13.09,2.80,0.87
SO67254,2020-09-28,605,23186,4,539.99,1,343.65,43.20,13.50
SO67254,2020-09-28,481,23186,4,8.99,1,3.36,0.72,0.22
SO67255,2020-09-28,388,21141,1,1120.49,1,713.08,89.64,28.01
SO67255,2020-09-28,222,21141,1,34.99,1,13.09,2.80,0.87
SO67256,2020-09-28,388,21143,1,1120.49,1,713.08,89.64,28.01
SO67256,2020-09-28,222,21143,1,34.99,1,13.09,2.80,0.87
SO67257,2020-09-28,582,17871,1,1700.99,1,1082.51,136.08,42.52
SO67257,2020-09-28,529,17871,1,3.99,1,1.49,0.32,0.10
SO67257,2020-09-28,539,17871,1,24.99,1,9.35,2.00,0.62
SO67258,2020-09-28,584,27885,10,539.99,1,343.65,43.20,13.50
SO67258,2020-09-28,472,27885,10,63.50,1,23.75,5.08,1.59
SO67259,2020-09-28,564,11489,10,2384.07,1,1481.94,190.73,59.60
SO67259,2020-09-28,225,11489,10,8.99,1,6.92,0.72,0.22
SO67351,2020-09-29,234,11203,6,49.99,1,38.49,4.00,1.25
SO67352,2020-09-29,528,22214,9,4.99,1,1.87,0.40,0.12
SO67352,2020-09-29,537,22214,9,35.00,1,13.09,2.80,0.88
SO67352,2020-09-29,480,22214,9,2.29,1,0.86,0.18,0.06
SO67353,2020-09-29,528,17317,9,4.99,1,1.87,0.40,0.12
SO67353,2020-09-29,536,17317,9,29.99,1,11.22,2.40,0.75
SO67353,2020-09-29,222,17317,9,34.99,1,13.09,2.80,0.87
SO67353,2020-09-29,237,17317,9,49.99,1,38.49,4.00,1.25
SO67354,2020-09-29,583,18009,7,1700.99,1,1082.51,136.08,42.52
SO67354,2020-09-29,214,18009,7,34.99,1,13.09,2.80,0.87
SO67355,2020-09-29,583,25478,7,1700.99,1,1082.51,136.08,42.52
SO67355,2020-09-29,217,25478,7,34.99,1,13.09,2.80,0.87
SO67356,2020-09-29,581,17987,7,1700.99,1,1082.51,136.08,42.52
SO67356,2020-09-29,231,17987,7,49.99,1,38.49,4.00,1.25
SO67357,2020-09-29,583,17996,7,1700.99,1,1082.51,136.08,42.52
SO67357,2020-09-29,488,17996,7,53.99,1,41.57,4.32,1.35
SO67358,2020-09-29,480,11655,4,2.29,1,0.86,0.18,0.06
SO67358,2020-09-29,484,11655,4,7.95,1,2.97,0.64,0.20
SO67359,2020-09-29,538,27398,4,21.49,1,8.04,1.72,0.54
SO67359,2020-09-29,529,27398,4,3.99,1,1.49,0.32,0.10
SO67359,2020-09-29,480,27398,4,2.29,1,0.86,0.18,0.06
SO67360,2020-09-29,535,26045,1,24.99,1,9.35,2.00,0.62
SO67360,2020-09-29,480,26045,1,2.29,1,0.86,0.18,0.06
SO67361,2020-09-29,529,11185,6,3.99,1,1.49,0.32,0.10
SO67361,2020-09-29,540,11185,6,32.60,1,12.19,2.61,0.82
SO67362,2020-09-29,528,22723,4,4.99,1,1.87,0.40,0.12
SO67362,2020-09-29,536,22723,4,29.99,1,11.22,2.40,0.75
SO67362,2020-09-29,214,22723,4,34.99,1,13.09,2.80,0.87
SO67363,2020-09-29,536,11507,6,29.99,1,11.22,2.40,0.75
SO67363,2020-09-29,477,11507,6,4.99,1,1.87,0.40,0.12
SO67363,2020-09-29,225,11507,6,8.99,1,6.92,0.72,0.22
SO67364,2020-09-29,528,23304,4,4.99,1,1.87,0.40,0.12
SO67364,2020-09-29,536,23304,4,29.99,1,11.22,2.40,0.75
SO67364,2020-09-29,480,23304,4,2.29,1,0.86,0.18,0.06
SO67365,2020-09-29,478,21744,4,9.99,1,3.74,0.80,0.25
SO67365,2020-09-29,477,21744,4,4.99,1,1.87,0.40,0.12
SO67365,2020-09-29,217,21744,4,34.99,1,13.09,2.80,0.87
SO67366,2020-09-29,478,12061,6,9.99,1,3.74,0.80,0.25
SO67366,2020-09-29,477,12061,6,4.99,1,1.87,0.40,0.12
SO67367,2020-09-29,474,17409,6,69.99,1,26.18,5.60,1.75
SO67368,2020-09-29,477,18750,4,4.99,1,1.87,0.40,0.12
SO67369,2020-09-29,528,27632,6,4.99,1,1.87,0.40,0.12
SO67369,2020-09-29,222,27632,6,34.99,1,13.09,2.80,0.87
SO67370,2020-09-29,528,20792,6,4.99,1,1.87,0.40,0.12
SO67370,2020-09-29,217,20792,6,34.99,1,13.09,2.80,0.87
SO67371,2020-09-29,528,25621,6,4.99,1,1.87,0.40,0.12
SO67371,2020-09-29,214,25621,6,34.99,1,13.09,2.80,0.87
SO67371,2020-09-29,228,25621,6,49.99,1,38.49,4.00,1.25
SO67372,2020-09-29,528,14509,1,4.99,1,1.87,0.40,0.12
SO67372,2020-09-29,486,14509,1,159.00,1,59.47,12.72,3.98
SO67373,2020-09-29,485,14393,1,21.98,1,8.22,1.76,0.55
SO67373,2020-09-29,478,14393,1,9.99,1,3.74,0.80,0.25
SO67374,2020-09-29,475,15922,10,69.99,1,26.18,5.60,1.75
SO67374,2020-09-29,491,15922,10,53.99,1,41.57,4.32,1.35
SO67374,2020-09-29,225,15922,10,8.99,1,6.92,0.72,0.22
SO67375,2020-09-29,485,14767,8,21.98,1,8.22,1.76,0.55
SO67375,2020-09-29,484,14767,8,7.95,1,2.97,0.64,0.20
SO67376,2020-09-29,539,24724,7,24.99,1,9.35,2.00,0.62
SO67376,2020-09-29,529,24724,7,3.99,1,1.49,0.32,0.10
SO67377,2020-09-29,530,17110,10,4.99,1,1.87,0.40,0.12
SO67377,2020-09-29,222,17110,10,34.99,1,13.09,2.80,0.87
SO67378,2020-09-29,537,14566,6,35.00,1,13.09,2.80,0.88
SO67378,2020-09-29,528,14566,6,4.99,1,1.87,0.40,0.12
SO67378,2020-09-29,485,14566,6,21.98,1,8.22,1.76,0.55
SO67378,2020-09-29,477,14566,6,4.99,1,1.87,0.40,0.12
SO67378,2020-09-29,478,14566,6,9.99,1,3.74,0.80,0.25
SO67378,2020-09-29,231,14566,6,49.99,1,38.49,4.00,1.25
SO67379,2020-09-29,537,11791,1,35.00,1,13.09,2.80,0.88
SO67380,2020-09-29,537,14897,6,35.00,1,13.09,2.80,0.88
SO67380,2020-09-29,528,14897,6,4.99,1,1.87,0.40,0.12
SO67380,2020-09-29,480,14897,6,2.29,1,0.86,0.18,0.06
SO67380,2020-09-29,484,14897,6,7.95,1,2.97,0.64,0.20
SO67381,2020-09-29,537,14502,6,35.00,1,13.09,2.80,0.88
SO67381,2020-09-29,480,14502,6,2.29,1,0.86,0.18,0.06
SO67382,2020-09-29,225,12649,7,8.99,1,6.92,0.72,0.22
SO67383,2020-09-29,214,12326,10,34.99,1,13.09,2.80,0.87
SO67384,2020-09-29,217,11442,7,34.99,1,13.09,2.80,0.87
SO67385,2020-09-29,591,16126,4,564.99,1,308.22,45.20,14.12
SO67385,2020-09-29,478,16126,4,9.99,1,3.74,0.80,0.25
SO67385,2020-09-29,477,16126,4,4.99,1,1.87,0.40,0.12
SO67386,2020-09-29,355,13086,1,2319.99,1,1265.62,185.60,58.00
SO67386,2020-09-29,537,13086,1,35.00,1,13.09,2.80,0.88
SO67386,2020-09-29,528,13086,1,4.99,1,1.87,0.40,0.12
SO67386,2020-09-29,480,13086,1,2.29,1,0.86,0.18,0.06
SO67387,2020-09-29,355,16148,4,2319.99,1,1265.62,185.60,58.00
SO67388,2020-09-29,361,16105,1,2294.99,1,1251.98,183.60,57.37
SO67388,2020-09-29,485,16105,1,21.98,1,8.22,1.76,0.55
SO67388,2020-09-29,478,16105,1,9.99,1,3.74,0.80,0.25
SO67388,2020-09-29,214,16105,1,34.99,1,13.09,2.80,0.87
SO67389,2020-09-29,357,15586,9,2319.99,1,1265.62,185.60,58.00
SO67389,2020-09-29,478,15586,9,9.99,1,3.74,0.80,0.25
SO67389,2020-09-29,477,15586,9,4.99,1,1.87,0.40,0.12
SO67389,2020-09-29,225,15586,9,8.99,1,6.92,0.72,0.22
SO67389,2020-09-29,489,15586,9,53.99,1,41.57,4.32,1.35
SO67390,2020-09-29,361,15135,9,2294.99,1,1251.98,183.60,57.37
SO67390,2020-09-29,478,15135,9,9.99,1,3.74,0.80,0.25
SO67390,2020-09-29,477,15135,9,4.99,1,1.87,0.40,0.12
SO67391,2020-09-29,388,26660,9,1120.49,1,713.08,89.64,28.01
SO67391,2020-09-29,491,26660,9,53.99,1,41.57,4.32,1.35
SO67392,2020-09-29,384,26135,9,1120.49,1,713.08,89.64,28.01
SO67392,2020-09-29,529,26135,9,3.99,1,1.49,0.32,0.10
SO67392,2020-09-29,539,26135,9,24.99,1,9.35,2.00,0.62
SO67392,2020-09-29,214,26135,9,34.99,1,13.09,2.80,0.87
SO67393,2020-09-29,605,29291,9,539.99,1,343.65,43.20,13.50
SO67393,2020-09-29,467,29291,9,24.49,1,9.16,1.96,0.61
SO67394,2020-09-29,598,18200,9,539.99,1,294.58,43.20,13.50
SO67394,2020-09-29,535,18200,9,24.99,1,9.35,2.00,0.62
SO67394,2020-09-29,528,18200,9,4.99,1,1.87,0.40,0.12
SO67394,2020-09-29,480,18200,9,2.29,1,0.86,0.18,0.06
SO67395,2020-09-29,563,27114,4,2384.07,1,1481.94,190.73,59.60
SO67395,2020-09-29,479,27114,4,8.99,1,3.36,0.72,0.22
SO67396,2020-09-29,604,23370,1,539.99,1,343.65,43.20,13.50
SO67396,2020-09-29,538,23370,1,21.49,1,8.04,1.72,0.54
SO67396,2020-09-29,480,23370,1,2.29,1,0.86,0.18,0.06
SO67397,2020-09-29,604,23701,4,539.99,1,343.65,43.20,13.50
SO67397,2020-09-29,479,23701,4,8.99,1,3.36,0.72,0.22
SO67397,2020-09-29,477,23701,4,4.99,1,1.87,0.40,0.12
SO67397,2020-09-29,214,23701,4,34.99,1,13.09,2.80,0.87
SO67398,2020-09-29,382,21486,4,1120.49,1,713.08,89.64,28.01
SO67398,2020-09-29,217,21486,4,34.99,1,13.09,2.80,0.87
SO67399,2020-09-29,390,21357,1,1120.49,1,713.08,89.64,28.01
SO67399,2020-09-29,214,21357,1,34.99,1,13.09,2.80,0.87
SO67399,2020-09-29,237,21357,1,49.99,1,38.49,4.00,1.25
SO67400,2020-09-29,382,21369,4,1120.49,1,713.08,89.64,28.01
SO67400,2020-09-29,214,21369,4,34.99,1,13.09,2.80,0.87
SO67401,2020-09-29,384,21482,1,1120.49,1,713.08,89.64,28.01
SO67401,2020-09-29,479,21482,1,8.99,1,3.36,0.72,0.22
SO67402,2020-09-29,581,18551,1,1700.99,1,1082.51,136.08,42.52
SO67402,2020-09-29,225,18551,1,8.99,1,6.92,0.72,0.22
SO67403,2020-09-29,580,18360,4,1700.99,1,1082.51,136.08,42.52
SO67403,2020-09-29,228,18360,4,49.99,1,38.49,4.00,1.25
SO67404,2020-09-29,580,18409,4,1700.99,1,1082.51,136.08,42.52
SO67404,2020-09-29,539,18409,4,24.99,1,9.35,2.00,0.62
SO67404,2020-09-29,480,18409,4,2.29,1,0.86,0.18,0.06
SO67405,2020-09-29,582,18227,1,1700.99,1,1082.51,136.08,42.52
SO67405,2020-09-29,529,18227,1,3.99,1,1.49,0.32,0.10
SO67405,2020-09-29,539,18227,1,24.99,1,9.35,2.00,0.62
SO67406,2020-09-29,582,18233,1,1700.99,1,1082.51,136.08,42.52
SO67406,2020-09-29,539,18233,1,24.99,1,9.35,2.00,0.62
SO67406,2020-09-29,529,18233,1,3.99,1,1.49,0.32,0.10
SO67406,2020-09-29,480,18233,1,2.29,1,0.86,0.18,0.06
SO67407,2020-09-29,384,20874,8,1120.49,1,713.08,89.64,28.01
SO67407,2020-09-29,231,20874,8,49.99,1,38.49,4.00,1.25
SO67407,2020-09-29,225,20874,8,8.99,1,6.92,0.72,0.22
SO67408,2020-09-29,390,28554,8,1120.49,1,713.08,89.64,28.01
SO67408,2020-09-29,222,28554,8,34.99,1,13.09,2.80,0.87
SO67409,2020-09-29,390,28555,8,1120.49,1,713.08,89.64,28.01
SO67409,2020-09-29,479,28555,8,8.99,1,3.36,0.72,0.22
SO67409,2020-09-29,477,28555,8,4.99,1,1.87,0.40,0.12
SO67410,2020-09-29,605,23222,7,539.99,1,343.65,43.20,13.50
SO67410,2020-09-29,217,23222,7,34.99,1,13.09,2.80,0.87
SO67411,2020-09-29,606,24716,8,539.99,1,343.65,43.20,13.50
SO67411,2020-09-29,479,24716,8,8.99,1,3.36,0.72,0.22
SO67411,2020-09-29,477,24716,8,4.99,1,1.87,0.40,0.12
SO67411,2020-09-29,484,24716,8,7.95,1,2.97,0.64,0.20
SO67412,2020-09-29,573,28734,10,2384.07,1,1481.94,190.73,59.60
SO67412,2020-09-29,214,28734,10,34.99,1,13.09,2.80,0.87
SO67413,2020-09-29,581,25634,7,1700.99,1,1082.51,136.08,42.52
SO67413,2020-09-29,228,25634,7,49.99,1,38.49,4.00,1.25
SO67414,2020-09-29,573,12689,9,2384.07,1,1481.94,190.73,59.60
SO67414,2020-09-29,463,12689,9,24.49,1,9.16,1.96,0.61
SO67414,2020-09-29,222,12689,9,34.99,1,13.09,2.80,0.87
SO67415,2020-09-29,573,12698,9,2384.07,1,1481.94,190.73,59.60
SO67415,2020-09-29,530,12698,9,4.99,1,1.87,0.40,0.12
SO67415,2020-09-29,541,12698,9,28.99,1,10.84,2.32,0.72
SO67415,2020-09-29,480,12698,9,2.29,1,0.86,0.18,0.06
SO67416,2020-09-29,575,13006,9,2384.07,1,1481.94,190.73,59.60
SO67416,2020-09-29,479,13006,9,8.99,1,3.36,0.72,0.22
SO67417,2020-09-29,575,27868,9,2384.07,1,1481.94,190.73,59.60
SO67417,2020-09-29,214,27868,9,34.99,1,13.09,2.80,0.87
SO67418,2020-09-30,588,17278,9,769.49,1,419.78,61.56,19.24
SO67418,2020-09-30,222,17278,9,34.99,1,13.09,2.80,0.87
SO67419,2020-09-30,477,11203,6,4.99,1,1.87,0.40,0.12
SO67419,2020-09-30,479,11203,6,8.99,1,3.36,0.72,0.22
SO67419,2020-09-30,491,11203,6,53.99,1,41.57,4.32,1.35
SO67420,2020-09-30,529,17302,9,3.99,1,1.49,0.32,0.10
SO67420,2020-09-30,539,17302,9,24.99,1,9.35,2.00,0.62
SO67420,2020-09-30,214,17302,9,34.99,1,13.09,2.80,0.87
SO67420,2020-09-30,465,17302,9,24.49,1,9.16,1.96,0.61
SO67421,2020-09-30,536,16706,9,29.99,1,11.22,2.40,0.75
SO67422,2020-09-30,538,24884,9,21.49,1,8.04,1.72,0.54
SO67422,2020-09-30,480,24884,9,2.29,1,0.86,0.18,0.06
SO67423,2020-09-30,485,16481,9,21.98,1,8.22,1.76,0.55
SO67423,2020-09-30,478,16481,9,9.99,1,3.74,0.80,0.25
SO67423,2020-09-30,477,16481,9,4.99,1,1.87,0.40,0.12
SO67423,2020-09-30,214,16481,9,34.99,1,13.09,2.80,0.87
SO67424,2020-09-30,528,24600,9,4.99,1,1.87,0.40,0.12
SO67425,2020-09-30,528,13009,9,4.99,1,1.87,0.40,0.12
SO67425,2020-09-30,217,13009,9,34.99,1,13.09,2.80,0.87
SO67426,2020-09-30,530,28214,9,4.99,1,1.87,0.40,0.12
SO67426,2020-09-30,487,28214,9,54.99,1,20.57,4.40,1.37
SO67427,2020-09-30,363,19040,8,2294.99,1,1251.98,183.60,57.37
SO67427,2020-09-30,477,19040,8,4.99,1,1.87,0.40,0.12
SO67427,2020-09-30,478,19040,8,9.99,1,3.74,0.80,0.25
SO67428,2020-09-30,361,14697,10,2294.99,1,1251.98,183.60,57.37
SO67428,2020-09-30,217,14697,10,34.99,1,13.09,2.80,0.87
SO67429,2020-09-30,357,17781,8,2319.99,1,1265.62,185.60,58.00
SO67429,2020-09-30,485,17781,8,21.98,1,8.22,1.76,0.55
SO67429,2020-09-30,482,17781,8,8.99,1,3.36,0.72,0.22
SO67430,2020-09-30,372,24067,8,2443.35,1,1554.95,195.47,61.08
SO67430,2020-09-30,477,24067,8,4.99,1,1.87,0.40,0.12
SO67430,2020-09-30,479,24067,8,8.99,1,3.36,0.72,0.22
SO67430,2020-09-30,222,24067,8,34.99,1,13.09,2.80,0.87
SO67431,2020-09-30,598,15622,8,539.99,1,294.58,43.20,13.50
SO67431,2020-09-30,217,15622,8,34.99,1,13.09,2.80,0.87
SO67431,2020-09-30,225,15622,8,8.99,1,6.92,0.72,0.22
SO67432,2020-09-30,580,17989,8,1700.99,1,1082.51,136.08,42.52
SO67432,2020-09-30,228,17989,8,49.99,1,38.49,4.00,1.25
SO67433,2020-09-30,539,29246,4,24.99,1,9.35,2.00,0.62
SO67433,2020-09-30,529,29246,4,3.99,1,1.49,0.32,0.10
SO67433,2020-09-30,217,29246,4,34.99,1,13.09,2.80,0.87
SO67433,2020-09-30,467,29246,4,24.49,1,9.16,1.96,0.61
SO67434,2020-09-30,539,29022,1,24.99,1,9.35,2.00,0.62
SO67434,2020-09-30,529,29022,1,3.99,1,1.49,0.32,0.10
SO67434,2020-09-30,214,29022,1,34.99,1,13.09,2.80,0.87
SO67435,2020-09-30,535,26497,1,24.99,1,9.35,2.00,0.62
SO67435,2020-09-30,528,26497,1,4.99,1,1.87,0.40,0.12
SO67435,2020-09-30,217,26497,1,34.99,1,13.09,2.80,0.87
SO67436,2020-09-30,528,22744,4,4.99,1,1.87,0.40,0.12
SO67436,2020-09-30,536,22744,4,29.99,1,11.22,2.40,0.75
SO67436,2020-09-30,480,22744,4,2.29,1,0.86,0.18,0.06
SO67436,2020-09-30,225,22744,4,8.99,1,6.92,0.72,0.22
SO67436,2020-09-30,484,22744,4,7.95,1,2.97,0.64,0.20
SO67437,2020-09-30,536,23353,1,29.99,1,11.22,2.40,0.75
SO67437,2020-09-30,528,23353,1,4.99,1,1.87,0.40,0.12
SO67437,2020-09-30,480,23353,1,2.29,1,0.86,0.18,0.06
SO67437,2020-09-30,484,23353,1,7.95,1,2.97,0.64,0.20
SO67438,2020-09-30,478,13988,6,9.99,1,3.74,0.80,0.25
SO67438,2020-09-30,477,13988,6,4.99,1,1.87,0.40,0.12
SO67438,2020-09-30,222,13988,6,34.99,1,13.09,2.80,0.87
SO67439,2020-09-30,477,18410,4,4.99,1,1.87,0.40,0.12
SO67439,2020-09-30,489,18410,4,53.99,1,41.57,4.32,1.35
SO67440,2020-09-30,477,16838,4,4.99,1,1.87,0.40,0.12
SO67440,2020-09-30,482,16838,4,8.99,1,3.36,0.72,0.22
SO67441,2020-09-30,528,15855,4,4.99,1,1.87,0.40,0.12
SO67441,2020-09-30,485,15855,4,21.98,1,8.22,1.76,0.55
SO67441,2020-09-30,480,15855,4,2.29,1,0.86,0.18,0.06
SO67442,2020-09-30,528,14618,1,4.99,1,1.87,0.40,0.12
SO67442,2020-09-30,222,14618,1,34.99,1,13.09,2.80,0.87
SO67443,2020-09-30,528,12408,8,4.99,1,1.87,0.40,0.12
SO67443,2020-09-30,537,12408,8,35.00,1,13.09,2.80,0.88
SO67443,2020-09-30,480,12408,8,2.29,1,0.86,0.18,0.06
SO67444,2020-09-30,540,27893,7,32.60,1,12.19,2.61,0.82
SO67444,2020-09-30,480,27893,7,2.29,1,0.86,0.18,0.06
SO67445,2020-09-30,530,12597,10,4.99,1,1.87,0.40,0.12
SO67445,2020-09-30,541,12597,10,28.99,1,10.84,2.32,0.72
